,wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
211,"Caymus Vineyards, Special Selection Cabernet Sauvignon, Napa Valley",30130,Napa Valley,Red,,California,Usa,,1999,False,92.88,C+,4
212,"Robert Craig Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",121297,Napa Valley,Red,,California,Usa,,2009,False,92.87,B,5
213,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1999,False,92.81,C,4
214,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1997,False,92.74,C+,3
215,"Favia, Cabernet Sauvignon, Napa Valley",72714,Napa Valley,Red,,California,Usa,,2009,False,92.73,B+,3
216,"Viader, Red Blend, Napa Valley",139371,Napa Valley,Red,,California,Usa,,2009,False,92.65,B,3
217,"Larkmead Vineyards, Lmv Salon, Napa Valley",94123,Napa Valley,Red,,California,Usa,,2008,False,92.62,B+,3
218,"Verite, Le Desir, Sonoma County",139100,Sonoma County,Red,,California,Usa,,2009,False,92.61,B+,4
219,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2008,False,92.53,A+,4
220,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1992,False,92.39,B,3
221,"Forman Vineyard, Cabernet Sauvignon, Napa Valley",75322,Napa Valley,Red,,California,Usa,,2009,False,92.31,C+,4
222,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,2004,False,92.3,B,5
223,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,2008,False,92.29,C+,3
224,"Larkmead Vineyards, Cabernet Sauvignon, Napa Valley",94120,Napa Valley,Red,,California,Usa,,2009,False,92.28,B,3
225,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,2010,False,92.27,B,5
226,"O'Shaughnessy Estate Winery, Cabernet Sauvignon, Howell Mountain",110035,Howell Mountain,Red,,California,Usa,,2001,False,92.24,A,4
227,"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,2009,False,92.17,A+,4
228,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1987,False,92.17,C,3
229,"Larkmead Vineyards, Lmv Salon, Napa Valley",94123,Napa Valley,Red,,California,Usa,,2004,False,92.14,C,3
230,"Etude, Cabernet Sauvignon, Napa Valley",71017,Napa Valley,Red,,California,Usa,,1999,False,92.12,B,4
231,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2009,False,92.07,B,4
232,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1985,False,91.91,A+,3
233,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2009,False,91.89,C+,5
234,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,2001,False,91.89,C,3
235,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1998,False,91.8,C+,4
236,"Ramey Wine Cellars, Annum Cabernet Sauvignon, Napa Valley",118755,Napa Valley,Red,,California,Usa,,2009,False,91.69,B,3
237,"Plumpjack Winery, Estate Cabernet Sauvignon, Oakville",116690,Oakville,Red,,California,Usa,,2009,False,91.48,B,4
238,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1976,False,91.35,C+,4
239,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1999,False,91.17,B,4
240,"Stag'S Leap Wine Cellars, Estate Cask 23 Cabernet Sauvignon, Napa Valley",129784,Napa Valley,Red,,California,Usa,,1999,False,91.12,C+,3
241,"Keever Vineyards Estate, Cabernet Sauvignon, Yountville",90453,Yountville,Red,,California,Usa,,2009,False,90.89,C+,5
242,"Verite, La Joie, Sonoma County",139098,Sonoma County,Red,,California,Usa,,1999,False,90.75,B,7
243,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1987,False,90.71,C,3
244,"Larkmead Vineyards, Lmv Salon, Napa Valley",94123,Napa Valley,Red,,California,Usa,,2003,False,90.71,C,3
245,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1980,False,90.49,A+,3
246,"Spottswoode, Family Estate Grown Cabernet Sauvignon, St Helena",129353,St Helena,Red,,California,Usa,,1999,False,90.42,B,5
247,"Viader, Red Blend, Napa Valley",139371,Napa Valley,Red,,California,Usa,,1999,False,90.32,B,4
248,"Verite, La Muse, Sonoma County",139099,Sonoma County,Red,,California,Usa,,1999,False,90.25,C,4
249,"Etude, Cabernet Sauvignon, Napa Valley",71017,Napa Valley,Red,,California,Usa,,2009,False,90.15,B,4
250,"J. Davies, Cabernet Sauvignon, Diamond Mountain District",86069,Diamond Mountain District,Red,,California,Usa,,2009,False,89.56,C+,3
251,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2002,False,89.16,C,5
252,"Beringer Vineyards, St. Helena Home Vineyard Cabernet Sauvignon, St Helena",11042,St Helena,Red,,California,Usa,,1999,False,88.98,A,3
253,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1979,False,88.52,C+,3
254,"Frog'S Leap, Cabernet Sauvignon, Napa Valley",77082,Napa Valley,Red,,California,Usa,,2009,False,88.33,A+,3
255,"Robert Craig Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",121297,Napa Valley,Red,,California,Usa,,1999,False,87.69,A+,3
256,"Frank Family Vineyards, Rutherford Reserve Cabernet Sauvignon, Rutherford",76536,Rutherford,Red,,California,Usa,,2009,False,87.46,C,3
257,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1994,False,86.86,C,3
258,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2001,False,86.75,C,6
259,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1968,False,86.26,C,4
260,"Cakebread Cellars, Benchland Select Cabernet Sauvignon, Napa Valley",23277,Napa Valley,Red,,California,Usa,,1999,False,86.2,C,3
261,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1979,False,80.16,C,3
262,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1965,False,78.95,C,4
263,"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,2015,False,96.11,B,4
264,"Shafer Vineyards, Hillside Select Cabernet Sauvignon, Stags Leap District",126746,Stags Leap District,Red,,California,Usa,,2014,False,95.06,B,4
265,"Figgins Estate, Red, Walla Walla Valley",73647,Walla Walla Valley,Red,,Washington,Usa,,2015,False,94.78,A,3
266,"Rubicon Estate, Inglenook 'Rubicon' Red, Rutherford",122987,Rutherford,Red,,California,Usa,,2014,False,94.3,A,7
267,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2015,False,94.18,A+,4
268,"Mt. Brave, Cabernet Sauvignon, Mount Veeder",108046,Mount Veeder,Red,,California,Usa,,2015,False,93.62,B,4
269,"Mayacamas Vineyards, Cabernet Sauvignon, Napa Valley",103766,Napa Valley,Red,,California,Usa,,2014,False,93.5,C+,5
270,"Frank Family Vineyards, Rutherford Reserve Cabernet Sauvignon, Rutherford",76536,Rutherford,Red,,California,Usa,,2015,False,93.35,C,6
271,"La Jota Vineyard, Cabernet Sauvignon, Howell Mountain",92780,Howell Mountain,Red,,California,Usa,,2015,False,93.3,B,5
272,"Flora Springs, Trilogy, Napa Valley",74749,Napa Valley,Red,,California,Usa,,2015,False,92.24,A+,3
273,"Anderson'S Conn Valley Vineyards Estate, Reserve Cabernet Sauvignon, Napa Valley",4185,Napa Valley,Red,,California,Usa,,2015,False,91.56,B,3
274,"Kenefick Ranch, Merlot, Napa Valley",90636,Napa Valley,Red,,California,Usa,,2015,False,90.42,B,3
275,"Opus One, Napa Valley",111085,Napa Valley,Red,,California,Usa,,2013,False,96.16,B+,9
276,"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,2014,False,93.65,B,4
277,"Abreu Vineyard, Thorevilos Cabernet Sauvignon, Napa Valley",821,Napa Valley,Red,,California,Usa,,2015,False,99.43,A+,5
278,"Abreu Vineyard, Madrona Ranch Cabernet Sauvignon, Napa Valley",819,Napa Valley,Red,,California,Usa,,2015,False,98.78,A+,5
279,"Abreu Vineyard, Las Posadas, Howell Mountain",818,Howell Mountain,Red,,California,Usa,,2015,False,98.21,A+,4
280,"Abreu Vineyard, Cappella Proprietary Red, Napa Valley",816,Napa Valley,Red,,California,Usa,,2015,False,97.02,A+,5
281,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2014,False,94.35,B,5
282,"Robert Mondavi Winery, Reserve Cabernet Sauvignon, Napa Valley",121454,Napa Valley,Red,,California,Usa,,1978,False,92.59,B,5
283,"Ridge Vineyards, Monte Bello, Santa Cruz Mountains",120786,Santa Cruz Mountains,Red,,California,Usa,,1968,False,92.12,C+,3
284,"Harlan Estate, The Maiden, Napa Valley",81981,Napa Valley,Red,,California,Usa,,2004,False,91.77,A,3
285,"Siduri, Clos Pepe Vineyard Pinot Noir, Sta Rita Hills",127219,Sta Rita Hills,Red,,California,Usa,,2016,False,93.59,B+,3
286,"Siduri, John Sebastiano Vineyard Pinot Noir, Sta Rita Hills",127225,Sta Rita Hills,Red,,California,Usa,,2016,False,92.68,B+,3
287,"Morgan Winery, Twelve Clones Pinot Noir, Santa Lucia Highlands",107363,Santa Lucia Highlands,Red,,California,Usa,,2016,False,91.11,A,3
288,"Corison, Cabernet Sauvignon, Napa Valley",46229,Napa Valley,Red,,California,Usa,,2014,False,92.87,B,5
289,"Opus One, Napa Valley",111085,Napa Valley,Red,,California,Usa,,1991,False,92.27,B,7
290,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,1994,False,94.71,B,5
291,"Diamond Creek, Red Rock Terrace Cabernet Sauvignon, Napa Valley",50664,Napa Valley,Red,,California,Usa,,1984,False,91.73,B,3
292,"Abreu Vineyard, Madrona Ranch Cabernet Sauvignon, Napa Valley",819,Napa Valley,Red,,California,Usa,,2002,False,99.7,A+,3
293,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2015,False,98.38,C,3
294,"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,2015,False,98.19,B,4
295,"Bevan Cellars, Harbison Vineyard Cabernet Sauvignon, Oakville",11670,Oakville,Red,,California,Usa,,2016,False,96.85,B+,3
296,"Joseph Phelps Vineyards, Backus Vineyard Cabernet Sauvignon, Oakville",89560,Oakville,Red,,California,Usa,,2015,False,94.95,C+,4
297,"Favia, 'Rompecabezas', Amador County",72712,Amador County,Red,,California,Usa,,2015,False,92.17,A+,3
298,"Clos Du Val, Cabernet Sauvignon, Napa Valley",43831,Napa Valley,Red,,California,Usa,,2016,False,90.84,A+,3
299,"Ramey Wine Cellars, Annum Cabernet Sauvignon, Napa Valley",118755,Napa Valley,Red,,California,Usa,,2008,False,92.47,A,4
300,"La Jota Vineyard, Cabernet Franc, Howell Mountain",92781,Howell Mountain,Red,,California,Usa,,2015,False,94.09,B,3
301,"Spottswoode, Lyndenhurst Cabernet Sauvignon, St Helena",129357,St Helena,Red,,California,Usa,,2015,False,91.92,B,3
302,"Barnett Vineyards, Spring Mountain District Cabernet Sauvignon, Napa Valley",8651,Napa Valley,Red,,California,Usa,,2015,False,89.05,B+,4
303,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2009,False,94.59,B+,5
304,"Rudd, Samantha'S Cabernet Sauvignon, Oakville",123069,Oakville,Red,,California,Usa,,2014,False,92.87,A,3
305,"Rudd Oakville Estate, California",123062,California,Red,,California,Usa,,2011,False,91.2,B+,3
306,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2012,False,98.88,B,3
307,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2005,False,98.62,B,3
308,"Hundred Acre, Deep Time Cabernet Sauvignon, Napa Valley",84952,Napa Valley,Red,,California,Usa,,2009,False,97.99,B,3
309,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2013,False,97.93,C+,3
310,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2012,False,97.93,C+,3
311,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2007,False,97.87,C+,3
312,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2005,False,97.87,B,4
313,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2002,False,97.66,B,4
314,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2007,False,97.47,C+,5
315,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2007,False,97.34,C+,4
316,"Hundred Acre, Deep Time Cabernet Sauvignon, Napa Valley",84952,Napa Valley,Red,,California,Usa,,2005,False,97.31,B,4
317,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2006,False,97.26,B,3
318,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2005,False,96.93,C+,4
319,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2010,False,96.84,B,5
320,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2014,False,96.79,B,3
321,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2013,False,96.75,C+,3
322,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2012,False,96.7,B,4
323,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2013,False,96.68,C,3
324,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2006,False,96.64,B+,3
325,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2005,False,96.37,A,3
326,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2010,False,96.29,B+,5
327,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2010,False,96.07,B,5
328,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2009,False,96.06,B,5
329,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2008,False,96.03,C+,4
330,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2008,False,96.03,B+,6
331,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2010,False,95.99,B,5
332,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2012,False,95.89,A+,3
333,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2001,False,95.81,B+,4
334,"Hundred Acre, Deep Time Cabernet Sauvignon, Napa Valley",84952,Napa Valley,Red,,California,Usa,,2007,False,95.64,C+,4
335,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2008,False,95.15,B+,6
336,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2004,False,95.13,B,6
337,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2009,False,95.07,A,4
338,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2009,False,95.05,B,5
339,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2006,False,94.69,A,3
340,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2003,False,94.32,C+,4
341,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2009,False,94.31,C,3
342,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2009,False,94.01,B,6
343,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2008,False,93.84,B+,5
344,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2011,False,93.78,A,3
345,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2000,False,93.77,C+,4
346,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2004,False,93.56,B+,3
347,"Alloro Vineyard Estate, Pinot Noir, Chehalem Mountains",3024,Chehalem Mountains,Red,,Oregon,Usa,,2015,False,90.34,A+,3
348,"Penner-Ash Wine Cellars, Willamette Valley Pinot Noir, Oregon",114339,Oregon,Red,,Oregon,Usa,,2007,False,88.39,B+,3
349,"Penner-Ash Wine Cellars, Willamette Valley Pinot Noir, Oregon",114339,Oregon,Red,,Oregon,Usa,,2002,False,87.65,C,3
350,"Schrader Cellars, Rbs Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Napa Valley",125501,Napa Valley,Red,,California,Usa,,2013,False,96.41,B,4
351,"Scarecrow, Cabernet Sauvignon, Rutherford",125262,Rutherford,Red,,California,Usa,,2008,False,96.06,B,5
352,"Bond Estates, Pluribus Red, Napa Valley",19861,Napa Valley,Red,,California,Usa,,2003,False,92.58,C+,4
353,"Verite, Le Desir, Sonoma County",139100,Sonoma County,Red,,California,Usa,,2015,False,98.32,A,4
354,"Verite, La Joie, Sonoma County",139098,Sonoma County,Red,,California,Usa,,2013,False,97.13,B,4
355,"Verite, La Muse, Sonoma County",139099,Sonoma County,Red,,California,Usa,,2005,False,96.88,A+,3
356,"Verite, La Muse, Sonoma County",139099,Sonoma County,Red,,California,Usa,,2013,False,95.91,C+,4
357,"Paul Hobbs, Beckstoffer Las Piedras Vineyard Cabernet Sauvignon, St Helena",113411,St Helena,Red,,California,Usa,,2015,False,95.4,B,4
358,"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2015,False,95.18,B,4
359,"Paul Hobbs, Cabernet Sauvignon, Napa Valley",113413,Napa Valley,Red,,California,Usa,,2015,False,91.52,B+,4
360,"Harlan Estate, Napa Valley",81980,Napa Valley,Red,,California,Usa,,2015,False,98.04,A+,5
361,"Promontory, Napa Valley",117679,Napa Valley,Red,,California,Usa,,2014,False,97.08,C+,4
362,"Ridge Vineyards, Monte Bello, Santa Cruz Mountains",120786,Santa Cruz Mountains,Red,,California,Usa,,2015,False,99.71,C+,4
363,"Stag'S Leap Wine Cellars, Estate Cask 23 Cabernet Sauvignon, Napa Valley",129784,Napa Valley,Red,,California,Usa,,2015,False,94.37,B,3
364,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2015,False,98.77,A,5
365,"Colgin Cellars, Ix Estate Red, Napa Valley",44620,Napa Valley,Red,,California,Usa,,2015,False,98.23,B+,5
366,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2015,False,97.19,B+,5
367,"Corra, Cabernet Sauvignon, Napa Valley",46305,Napa Valley,Red,,California,Usa,,2015,False,96.98,C,4
368,"Colgin Cellars, Cariad Red, Napa Valley",44618,Napa Valley,Red,,California,Usa,,2015,False,96.96,B,5
369,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2015,False,96.62,C+,4
370,"Rivers-Marie, Lore Vineyard Cabernet Sauvignon, Oakville",121092,Oakville,Red,,California,Usa,,2015,False,96.48,B,5
371,"Alpha Omega, Beckstoffer Georges III Cabernet Sauvignon, Rutherford",3215,Rutherford,Red,,California,Usa,,2015,False,94.84,B,4
372,"Odette Estate, Cabernet Sauvignon, Stags Leap District",110378,Stags Leap District,Red,,California,Usa,,2015,False,94.62,B,4
